CRUCH,Programas,Año,Cálculo1,Nombre Región,Matrícula total,Matrícula primer año,Área Conocimiento,Nombre Carrera,Tipo Título,Tipo título,Horario,NombreComuna,Nombre Institución,NombreRegion,Matrícula primer año hombres,Matrícula primer año mujeres,Matrícula total hombres,Matrícula total mujeres,anio,tRegion1_NombreRegion
,0,01/01/2019,0,Región Metropolitana,0,0,Tecnología,Técnico en Computación e Informática,Técnico Nivel Superior,Pregrado,Vespertino,El Bosque,I.P. DIEGO PORTALES,Región Metropolitana,,,,,2019,Región Metropolitana
,1,01/01/2017,19,Región Metropolitana,19,14,Tecnología,Técnico en Computación e Informática,Técnico Nivel Superior,Pregrado,Vespertino,Santiago,I.P. LATINOAMERICANO DE COMERCIO EXTERIOR,Región Metropolitana,12,2,16,3,2017,Región Metropolitana
,1,01/01/2017,172,Región Metropolitana,172,86,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Otro,Providencia,I.P. IACC,Región Metropolitana,7,79,19,153,2017,Región Metropolitana
,1,01/01/2015,18,Región Metropolitana,18,16,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Vespertino,El Bosque,I.P. DIEGO PORTALES,Región Metropolitana,15,1,16,2,2015,Región Metropolitana
,1,01/01/2015,38,Región Metropolitana,38,18,Tecnología,Ingeniería en Computación e Informática y similares,Profesional con Licenciatura,Pregrado,Vespertino,Providencia,U. SEK,Región Metropolitana,17,1,35,3,2015,Región Metropolitana
,1,01/01/2016,42,Región Metropolitana,42,15,Tecnología,Ingeniería en Computación e Informática y similares,Profesional con Licenciatura,Pregrado,Vespertino,Providencia,U. SEK,Región Metropolitana,13,2,38,4,2016,Región Metropolitana
,1,01/01/2017,378,Región Metropolitana,378,171,Tecnología,Técnico en Computación e Informática,Técnico Nivel Superior,Pregrado,Otro,,I.P. IACC,,18,153,41,337,2017,Región Metropolitana
,1,01/01/2016,4,Región Metropolitana,4,0,Tecnología,Técnico en Computación e Informática,Técnico Nivel Superior,Pregrado,Vespertino,,I.P. LATINOAMERICANO DE COMERCIO EXTERIOR,,,,4,0,2016,Región Metropolitana
,1,01/01/2017,6,Región Metropolitana,6,0,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Vespertino,,I.P. LATINOAMERICANO DE COMERCIO EXTERIOR,,,,6,,2017,Región Metropolitana
,0,01/01/2017,0,Región Metropolitana,0,0,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Otro,Providencia,I.P. IACC,Región Metropolitana,0,0,0,0,2017,Región Metropolitana
,0,01/01/2015,0,Región Metropolitana,0,0,Tecnología,Técnico en Computación e Informática,Técnico Nivel Superior,Pregrado,Diurno,,C.F.T. LOS LAGOS,,,,,,2015,Región Metropolitana
Consejo rectores,1,01/01/2005,212,Región Metropolitana,212,60,Tecnología,Ingeniería Civil en Computación y/o Informática,Profesional con Licenciatura,Pregrado,Diurno,San Joaquín,U. TÉCNICA FEDERICO SANTA MARÍA,Región Metropolitana,54,6,195,17,2005,Región Metropolitana
Privada,0,01/01/2006,0,Región Metropolitana,0,0,Tecnología,Técnico en Análisis de Sistemas Informáticos,Técnico Nivel Superior,Pregrado,Diurno,,C.F.T. CENAFOM,,,,,,2006,Región Metropolitana
Privada,0,01/01/2005,0,Región Metropolitana,0,0,Tecnología,Técnico en Análisis de Sistemas Informáticos,Técnico Nivel Superior,Pregrado,Diurno,,C.F.T. CENAFOM,,0,0,0,0,2005,Región Metropolitana
Privada,0,01/01/2006,0,Región Metropolitana,0,0,Tecnología,Técnico en Análisis de Sistemas Informáticos,Técnico Nivel Superior,Pregrado,Vespertino,,C.F.T. CENAFOM,,0,0,0,0,2006,Región Metropolitana
Privada,1,01/01/2005,6,Región Metropolitana,6,6,Tecnología,Técnico en Análisis de Sistemas Informáticos,Técnico Nivel Superior,Pregrado,Vespertino,,C.F.T. CENAFOM,,3,3,3,3,2005,Región Metropolitana
Privada,1,01/01/2007,65,Región Metropolitana,65,27,Tecnología,Técnico en Computación e Informática,Técnico Nivel Superior,Pregrado,Vespertino,,C.F.T. ESUCOMEX,,22,5,55,10,2007,Región Metropolitana
Privada,1,01/01/2008,124,Región Metropolitana,124,62,Tecnología,Técnico en Computación e Informática,Técnico Nivel Superior,Pregrado,Vespertino,,C.F.T. ESUCOMEX,,56,6,62,62,2008,Región Metropolitana
Consejo rectores,1,01/01/2005,21,Región Metropolitana,21,0,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Vespertino,San Joaquín,U. TÉCNICA FEDERICO SANTA MARÍA,Región Metropolitana,0,0,15,6,2005,Región Metropolitana
,1,01/01/2019,95,Región Metropolitana,95,33,Tecnología,Técnico en Análisis de Sistemas Informáticos,Técnico Nivel Superior,Pregrado,Diurno,Renca,C.F.T. INACAP,Región Metropolitana,30,3,89,6,2019,Región Metropolitana
,1,01/01/2019,270,Región Metropolitana,270,103,Tecnología,Técnico en Análisis de Sistemas Informáticos,Técnico Nivel Superior,Pregrado,Diurno,Macul,C.F.T. INACAP,Región Metropolitana,91,12,241,29,2019,Región Metropolitana
,1,01/01/2019,96,Región Metropolitana,96,40,Tecnología,Técnico en Análisis de Sistemas Informáticos,Técnico Nivel Superior,Pregrado,Diurno,Las Condes,C.F.T. INACAP,Región Metropolitana,39,1,88,8,2019,Región Metropolitana
,1,01/01/2019,234,Región Metropolitana,234,103,Tecnología,Técnico en Análisis de Sistemas Informáticos,Técnico Nivel Superior,Pregrado,Diurno,Santiago,C.F.T. INACAP,Región Metropolitana,92,11,211,23,2019,Región Metropolitana
,1,01/01/2019,212,Región Metropolitana,212,74,Tecnología,Técnico en Análisis de Sistemas Informáticos,Técnico Nivel Superior,Pregrado,Vespertino,Santiago,C.F.T. INACAP,Región Metropolitana,62,12,189,23,2019,Región Metropolitana
,1,01/01/2019,113,Región Metropolitana,113,33,Tecnología,Técnico en Análisis de Sistemas Informáticos,Técnico Nivel Superior,Pregrado,Vespertino,Macul,C.F.T. INACAP,Región Metropolitana,24,9,97,16,2019,Región Metropolitana
,1,01/01/2019,89,Región Metropolitana,89,27,Tecnología,Técnico en Análisis de Sistemas Informáticos,Técnico Nivel Superior,Pregrado,Vespertino,Renca,C.F.T. INACAP,Región Metropolitana,26,1,84,5,2019,Región Metropolitana
,0,01/01/2019,0,Región Metropolitana,0,0,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Diurno,Las Condes,U. TECNOLÓGICA DE CHILE INACAP,Región Metropolitana,0,0,0,0,2019,Región Metropolitana
,0,01/01/2019,0,Región Metropolitana,0,0,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Diurno,Maipú,U. TECNOLÓGICA DE CHILE INACAP,Región Metropolitana,0,0,0,0,2019,Región Metropolitana
,0,01/01/2019,0,Región Metropolitana,0,0,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Diurno,Santiago,U. TECNOLÓGICA DE CHILE INACAP,Región Metropolitana,0,0,0,0,2019,Región Metropolitana
,0,01/01/2019,0,Región Metropolitana,0,0,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Diurno,Renca,U. TECNOLÓGICA DE CHILE INACAP,Región Metropolitana,0,0,0,0,2019,Región Metropolitana
,0,01/01/2019,0,Región Metropolitana,0,0,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Diurno,Macul,U. TECNOLÓGICA DE CHILE INACAP,Región Metropolitana,0,0,0,0,2019,Región Metropolitana
,1,01/01/2019,2,Región Metropolitana,2,0,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Vespertino,Macul,U. TECNOLÓGICA DE CHILE INACAP,Región Metropolitana,0,0,2,0,2019,Región Metropolitana
,1,01/01/2019,1,Región Metropolitana,1,0,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Vespertino,Renca,U. TECNOLÓGICA DE CHILE INACAP,Región Metropolitana,0,0,1,0,2019,Región Metropolitana
,1,01/01/2019,1,Región Metropolitana,1,0,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Vespertino,Santiago,U. TECNOLÓGICA DE CHILE INACAP,Región Metropolitana,0,0,1,0,2019,Región Metropolitana
,0,01/01/2019,0,Región Metropolitana,0,0,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Vespertino,Maipú,U. TECNOLÓGICA DE CHILE INACAP,Región Metropolitana,0,0,0,0,2019,Región Metropolitana
,0,01/01/2019,0,Región Metropolitana,0,0,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Vespertino,Las Condes,U. TECNOLÓGICA DE CHILE INACAP,Región Metropolitana,0,0,0,0,2019,Región Metropolitana
,1,01/01/2019,8,Región Metropolitana,8,0,Tecnología,Ingeniería en Computación e Informática y similares,Profesional con Licenciatura,Pregrado,Vespertino,Santiago,U. ANDRÉS BELLO,Región Metropolitana,,,8,0,2019,Región Metropolitana
,1,01/01/2016,41,Región Metropolitana,41,16,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Diurno,Santiago,U. DE LAS AMÉRICAS,Región Metropolitana,15,1,39,2,2016,Región Metropolitana
,1,01/01/2017,57,Región Metropolitana,57,27,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Diurno,Santiago,U. DE LAS AMÉRICAS,Región Metropolitana,24,3,51,6,2017,Región Metropolitana
,1,01/01/2016,143,Región Metropolitana,143,34,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Vespertino,Providencia,U. DE LAS AMÉRICAS,Región Metropolitana,32,2,126,17,2016,Región Metropolitana
,1,01/01/2016,214,Región Metropolitana,214,32,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Vespertino,Santiago,U. DE LAS AMÉRICAS,Región Metropolitana,31,1,198,16,2016,Región Metropolitana
Privada,1,01/01/2013,14,Región Metropolitana,14,0,Tecnología,Ingeniería Civil en Computación y/o Informática,Profesional con Licenciatura,Pregrado,Diurno,Santiago,U. DE LAS AMÉRICAS,Región Metropolitana,0,0,12,2,2013,Región Metropolitana
Privada,1,01/01/2011,1,Región Metropolitana,1,0,Tecnología,Ingeniería Civil en Computación y/o Informática,Profesional con Licenciatura,Pregrado,Diurno,La Florida,U. DE LAS AMÉRICAS,Región Metropolitana,0,0,1,0,2011,Región Metropolitana
Privada,1,01/01/2009,24,Región Metropolitana,24,0,Tecnología,Técnico en Análisis de Sistemas Informáticos,Técnico Nivel Superior,Pregrado,Vespertino,La Florida,I.P. DUOC UC,Región Metropolitana,,,22,2,2009,Región Metropolitana
Privada,1,01/01/2011,1,Región Metropolitana,1,0,Tecnología,Técnico en Análisis de Sistemas Informáticos,Técnico Nivel Superior,Pregrado,Vespertino,La Florida,I.P. DUOC UC,Región Metropolitana,0,0,1,0,2011,Región Metropolitana
Privada,1,01/01/2013,25,Región Metropolitana,25,0,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Vespertino,Macul,I.P. PROVIDENCIA,Región Metropolitana,,,3,22,2013,Región Metropolitana
Privada,1,01/01/2014,38,Región Metropolitana,38,0,Tecnología,Ingeniería en Computación e Informática y similares,Profesional con Licenciatura,Pregrado,Diurno,Santiago,U. CENTRAL DE CHILE,Región Metropolitana,,,35,3,2014,Región Metropolitana
Privada,1,01/01/2013,67,Región Metropolitana,67,0,Tecnología,Ingeniería en Computación e Informática y similares,Profesional con Licenciatura,Pregrado,Diurno,Santiago,U. CENTRAL DE CHILE,Región Metropolitana,0,0,59,8,2013,Región Metropolitana
Privada,1,01/01/2013,24,Región Metropolitana,24,0,Tecnología,Ingeniería en Computación e Informática y similares,Profesional con Licenciatura,Pregrado,Vespertino,Santiago,U. CENTRAL DE CHILE,Región Metropolitana,0,0,23,1,2013,Región Metropolitana
Privada,1,01/01/2009,109,Región Metropolitana,109,0,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Diurno,La Florida,I.P. DUOC UC,Región Metropolitana,,,100,9,2009,Región Metropolitana
Privada,1,01/01/2011,19,Región Metropolitana,19,0,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Diurno,La Florida,I.P. DUOC UC,Región Metropolitana,0,0,19,0,2011,Región Metropolitana
Privada,1,01/01/2009,116,Región Metropolitana,116,0,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Vespertino,La Florida,I.P. DUOC UC,Región Metropolitana,,,110,6,2009,Región Metropolitana
Privada,1,01/01/2011,47,Región Metropolitana,47,0,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Vespertino,La Florida,I.P. DUOC UC,Región Metropolitana,0,0,47,0,2011,Región Metropolitana
Privada,1,01/01/2011,135,Región Metropolitana,135,0,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Diurno,,I.P. LA ARAUCANA,,0,0,121,14,2011,Región Metropolitana
Privada,1,01/01/2013,4,Región Metropolitana,4,0,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Vespertino,Melipilla,U. DEL PACÍFICO,Región Metropolitana,,,3,1,2013,Región Metropolitana
Privada,1,01/01/2012,9,Región Metropolitana,9,0,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Vespertino,Melipilla,U. DEL PACÍFICO,Región Metropolitana,0,0,7,2,2012,Región Metropolitana
Privada,1,01/01/2011,27,Región Metropolitana,27,0,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Vespertino,Melipilla,U. DEL PACÍFICO,Región Metropolitana,0,0,20,7,2011,Región Metropolitana
Privada,1,01/01/2014,15,Región Metropolitana,15,0,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Vespertino,Santiago,U. MAYOR,Región Metropolitana,,,14,1,2014,Región Metropolitana
Privada,1,01/01/2013,1,Región Metropolitana,1,0,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Vespertino,Santiago,U. MAYOR,Región Metropolitana,,,1,,2013,Región Metropolitana
Privada,1,01/01/2012,5,Región Metropolitana,5,0,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Vespertino,Santiago,U. MAYOR,Región Metropolitana,0,0,5,0,2012,Región Metropolitana
Privada,0,01/01/2014,0,Región Metropolitana,0,0,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Vespertino,Melipilla,U. DEL PACÍFICO,Región Metropolitana,0,0,0,0,2014,Región Metropolitana
Privada,1,01/01/2007,69,Región Metropolitana,69,35,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Vespertino,,U. DE VIÑA DEL MAR,,33,2,62,7,2007,Región Metropolitana
Privada,1,01/01/2009,83,Región Metropolitana,83,37,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Vespertino,,U. DE VIÑA DEL MAR,,35,2,79,4,2009,Región Metropolitana
Privada,1,01/01/2013,41,Región Metropolitana,41,13,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Vespertino,,U. GABRIELA MISTRAL,,13,,38,3,2013,Región Metropolitana
Privada,1,01/01/2011,46,Región Metropolitana,46,31,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Vespertino,,U. GABRIELA MISTRAL,,26,5,39,7,2011,Región Metropolitana
Privada,1,01/01/2011,2,Región Metropolitana,2,0,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Vespertino,Providencia,U. SEK,Región Metropolitana,0,0,2,0,2011,Región Metropolitana
Privada,0,01/01/2013,0,Región Metropolitana,0,0,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Vespertino,Providencia,U. SEK,Región Metropolitana,,,0,0,2013,Región Metropolitana
Privada,0,01/01/2011,0,Región Metropolitana,0,0,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Vespertino,Providencia,U. UCINF,Región Metropolitana,0,0,0,0,2011,Región Metropolitana
Privada,0,01/01/2013,0,Región Metropolitana,0,0,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Vespertino,,U. DE VIÑA DEL MAR,,,,,,2013,Región Metropolitana
,0,01/01/2015,0,Región Metropolitana,0,0,Tecnología,Técnico en Computación e Informática,Técnico Nivel Superior,Pregrado,Diurno,,C.F.T. MAGNOS,,,,,,2015,Región Metropolitana
,1,01/01/2015,6,Región Metropolitana,6,0,Tecnología,Técnico en Computación e Informática,Técnico Nivel Superior,Pregrado,Vespertino,,C.F.T. MAGNOS,,,,6,0,2015,Región Metropolitana
,0,01/01/2019,0,Región Metropolitana,0,0,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Diurno,Santiago,I.P. DIEGO PORTALES,Región Metropolitana,,,,,2019,Región Metropolitana
,1,01/01/2017,1,Región Metropolitana,1,0,Tecnología,Técnico en Análisis de Sistemas Informáticos,Técnico Nivel Superior,Pregrado,Vespertino,Providencia,U. UCINF,Región Metropolitana,,,,1,2017,Región Metropolitana
,0,01/01/2019,0,Región Metropolitana,0,0,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Vespertino,,U. GABRIELA MISTRAL,,0,0,0,0,2019,Región Metropolitana
Licenciamiento,0,01/01/2014,0,Región Metropolitana,0,0,Tecnología,Técnico en Computación e Informática,Técnico Nivel Superior,Pregrado,Diurno,,C.F.T. MAGNOS,,,,,,2014,Región Metropolitana
Licenciamiento,1,01/01/2007,10,Región Metropolitana,10,10,Tecnología,Técnico en Computación e Informática,Técnico Nivel Superior,Pregrado,Diurno,,C.F.T. MAGNOS,,10,0,10,,2007,Región Metropolitana
Licenciamiento,1,01/01/2007,27,Región Metropolitana,27,27,Tecnología,Técnico en Computación e Informática,Técnico Nivel Superior,Pregrado,Vespertino,,C.F.T. MAGNOS,,24,3,24,3,2007,Región Metropolitana
Licenciamiento,1,01/01/2006,17,Región Metropolitana,17,17,Tecnología,Técnico en Computación e Informática,Técnico Nivel Superior,Pregrado,Diurno,,C.F.T. MAGNOS,,14,3,14,3,2006,Región Metropolitana
Licenciamiento,1,01/01/2006,43,Región Metropolitana,43,43,Tecnología,Técnico en Computación e Informática,Técnico Nivel Superior,Pregrado,Vespertino,,C.F.T. MAGNOS,,40,3,40,3,2006,Región Metropolitana
Licenciamiento,1,01/01/2011,18,Región Metropolitana,18,0,Tecnología,Técnico en Computación e Informática,Técnico Nivel Superior,Pregrado,Diurno,,C.F.T. MAGNOS,,0,0,17,1,2011,Región Metropolitana
Licenciamiento,1,01/01/2012,70,Región Metropolitana,70,45,Tecnología,Técnico en Computación e Informática,Técnico Nivel Superior,Pregrado,Vespertino,,C.F.T. MAGNOS,,42,3,65,5,2012,Región Metropolitana
Licenciamiento,1,01/01/2011,58,Región Metropolitana,58,30,Tecnología,Técnico en Computación e Informática,Técnico Nivel Superior,Pregrado,Vespertino,,C.F.T. MAGNOS,,28,2,52,6,2011,Región Metropolitana
Licenciamiento,1,01/01/2009,66,Región Metropolitana,66,39,Tecnología,Técnico en Computación e Informática,Técnico Nivel Superior,Pregrado,Vespertino,,C.F.T. MAGNOS,,38,1,62,4,2009,Región Metropolitana
Licenciamiento,1,01/01/2014,28,Región Metropolitana,28,0,Tecnología,Técnico en Computación e Informática,Técnico Nivel Superior,Pregrado,Vespertino,,C.F.T. MAGNOS,,,,28,0,2014,Región Metropolitana
